"Game","Year","Genre","Publisher","na_sales","eu_sales","jp_sales","other_sales","global_sales","log_na_sales","log_eu_sales","log_jp_sales","log_other_sales","log_global_sales"
"Touhou Shinhiroku: Urban Legend in Limbo","2016","Fighting","Mediascape",0,0,0.02,0,0.02,0,0,0.0198026272961797,0,0.0198026272961797
"Rogue Trooper: Redux","2017","Shooter","Rebellion",0.01,0,0,0,0.02,0.00995033085316809,0,0,0,0.0198026272961797
"Space Hulk: Deathwing","2015","Shooter","Focus Home Interactive",0,0.01,0,0,0.02,0,0.00995033085316809,0,0,0.0198026272961797
"Pharaonic","2017","Action","Soedesco",0.01,0,0,0,0.02,0.00995033085316809,0,0,0,0.0198026272961797
"White Day","2017","Action","PQube",0,0.01,0.01,0,0.02,0,0.00995033085316809,0.00995033085316809,0,0.0198026272961797
"Torment: Tides of Numenera","2017","Role-Playing","Techland",0.01,0,0,0,0.01,0.00995033085316809,0,0,0,0.00995033085316809
"Let It Die","2017","Action","GungHo",0,0.01,0.01,0,0.01,0,0.00995033085316809,0.00995033085316809,0,0.00995033085316809
"Summer Lesson: Miyamoto Hikari Collection","2017","Adventure","Namco Bandai Games",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"Raven's Cry","2015","Role-Playing","TopWare Interactive",0,0.01,0,0,0.01,0,0.00995033085316809,0,0,0.00995033085316809
"New Game! The Challenge Stage!","2017","Adventure","5pb",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"Hakoniwa Company Works","2017","Strategy","Nippon Ichi Software",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"DJ Max Respect","2017","Misc","Arc System Works",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"Battle Worlds: Kronos","2016","Strategy","Nordic Games",0.01,0,0,0,0.01,0.00995033085316809,0,0,0,0.00995033085316809
"Dragon's Dogma Online: Season 3","2017","Role-Playing","Capcom",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"Occultic;Nine","2017","Adventure","5pb",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"Kono Subarashii Sekai ni Shukufuku o! Kono Yokubukai Game ni Shinpan o!","2017","Adventure","5pb",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"Battle Garegga Rev.2016","2016","Strategy","M2",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"Yahari Game Demo Ore no Seishun Love-Kome wa Machigatteiru. & Zoku: Oatome Set","2017","Adventure","5pb",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"Farming 2017 - The Simulation","2016","Simulation","UIG Entertainment",0,0.01,0,0,0.01,0,0.00995033085316809,0,0,0.00995033085316809
"Re:Zero - Kara Hajimeru Isekai Seikatsu - Death or Kiss","2017","Adventure","5pb",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"Zombie Vikings","2016","Action","Rising Star Games",0,0.01,0,0,0.01,0,0.00995033085316809,0,0,0.00995033085316809
"ATV Renegades","2017","Racing","Nighthawk Interactive",0.01,0,0,0,0.01,0.00995033085316809,0,0,0,0.00995033085316809
"Ziggurat","2016","Shooter","Soedesco",0,0.01,0,0,0.01,0,0.00995033085316809,0,0,0.00995033085316809
"Chaos;Child: Love Chu Chu!!","2017","Visual Novel","5pb",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"Moto Racer 4","2016","Racing","PQube",0.01,0,0,0,0.01,0.00995033085316809,0,0,0,0.00995033085316809
"LocoRoco Remastered","2017","Platform","Sony Interactive Entertainment",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"Lock's Quest","2017","Strategy","THQ Nordic",0.01,0,0,0,0.01,0.00995033085316809,0,0,0,0.00995033085316809
"Gal Gun: Double Peace","2015","Action","PQube",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"Woodcutter Simulator 2016","2015","Action","Namco Bandai Games",0,0.01,0,0,0.01,0,0.00995033085316809,0,0,0.00995033085316809
"Akiba's Trip 2+A","2017","Adventure","Acquire",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"Date-A-Live Twin Edition: Rio Reincarnation","2017","Adventure","Compile Heart",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"Valhalla Hills","2017","Strategy","Kalypso Media",0.01,0,0,0,0.01,0.00995033085316809,0,0,0,0.00995033085316809
"Deception IV: Blood Ties","2015","Action","Tecmo Koei",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"One Piece: Unlimited World Red","2017","Action","Namco Bandai Games",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"Hyper Light Drifter","2017","Role-Playing","Active Gaming Media",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"Teslagrad","2014","Platform","Rain Games",0,0.01,0,0,0.01,0,0.00995033085316809,0,0,0.00995033085316809
"Darius Burst: Chronicle Saviours","2017","Action","Kadokawa Games",0,0,0.01,0,0.01,0,0,0.00995033085316809,0,0.00995033085316809
"The Escapists: The Walking Dead","2016","Action","Team17 Software",0,0,0,0,0.01,0,0,0,0,0.00995033085316809
"Super Meat Boy","2016","Platform","Team Meat",0,0,0,0,0.01,0,0,0,0,0.00995033085316809
"Blood Bowl 2","2015","Sports","Focus Home Interactive",0,0,0,0,0,0,0,0,0,0
"The Witness","2016","Misc","Thekla, Inc.",0,0,0,0,0,0,0,0,0,0
"Quantic Dream Collection","2015","Action","Sony Computer Entertainment",0,0,0,0,0,0,0,0,0,0
"Iwaihime: Matsuri","2017","Adventure","Nippon Ichi Software",0,0,0,0,0,0,0,0,0,0
"RepKiss","2017","Adventure","Entergram",0,0,0,0,0,0,0,0,0,0
"War Thunder","2017","Action","DMM Games",0,0,0,0,0,0,0,0,0,0
"Tsuihou Senkyo","2017","Adventure","Nippon Ichi Software",0,0,0,0,0,0,0,0,0,0
"Hustle Kings VR","2016","Sports","Sony Interactive Entertainment",0,0,0,0,0,0,0,0,0,0
"Toki Tori 2+","2016","Puzzle","Two Tribes",0,0,0,0,0,0,0,0,0,0
"Deception IV: The Nightmare Princess","2015","Action","Tecmo Koei",0,0,0,0,0,0,0,0,0,0
"Kingdom Hearts HD I.5 + II.5 ReMIX","2017","Action","Square Enix",0,0,0,0,0,0,0,0,0,0
"Fushigi no Chronicle: Furikaerimasen Katsu Madewa","2015","Action","Spike Chunsoft",0,0,0,0,0,0,0,0,0,0
"A Boy and His Blob","N/A","Platform","",0,0,0,0,0,0,0,0,0,0
"Agatha Christie: The ABC Murders","2016","Adventure","Microids",0,0,0,0,0,0,0,0,0,0
"Ancients of Ooga - The Forgotten Chapters","2016","Platform","Koch Media",0,0,0,0,0,0,0,0,0,0
"Another World","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Ape Escape 2","N/A","Platform","",0,0,0,0,0,0,0,0,0,0
"Bee Tap Extreme","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Blacklight: Retribution","2013","Misc","Perfect World Entertainment",0,0,0,0,0,0,0,0,0,0
"Bladestorm: The Hundred Years' War","2015","Action","BioWare",0,0,0,0,0,0,0,0,0,0
"Brothers in Arms: Furious 4","2019","Shooter","Ubisoft",0,0,0,0,0,0,0,0,0,0
"Cel Damage","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Woolfe: The Red Hood Diaries","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Dark Cloud 2","N/A","Role-Playing","",0,0,0,0,0,0,0,0,0,0
"DC Universe Online","2013","MMO","Sony Online Entertainment",0,0,0,0,0,0,0,0,0,0
"Fez","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Guardian Knight","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Heavy Rain","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Industry Giant II","2017","Strategy","UIG Entertainment",0,0,0,0,0,0,0,0,0,0
"King's Quest I: Quest for the Crown (VGA Version)","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Kingdom Under Fire II","2014","Misc","Unknown",0,0,0,0,0,0,0,0,0,0
"Ladybug Puzzle","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Maniac Mansion: Day of the Tentacle","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Metal Slug 3","N/A","Shooter","",0,0,0,0,0,0,0,0,0,0
"Mount & Blade: Warband","2016","Role-Playing","Taleworlds",0,0,0,0,0,0,0,0,0,0
"Pier Solar and the Great Architects","N/A","Role-Playing","",0,0,0,0,0,0,0,0,0,0
"Piggy Adventure","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"PlanetSide 2","N/A","Shooter","",0,0,0,0,0,0,0,0,0,0
"Psychonauts","2017","Action","Sony Interactive Entertainment",0,0,0,0,0,0,0,0,0,0
"Resident Evil 5","2016","Action","Capcom",0,0,0,0,0,0,0,0,0,0
"Sound Shapes","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Star Ocean: Till The End of Time","N/A","Role-Playing","",0,0,0,0,0,0,0,0,0,0
"Super Motherload","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"The Amazing Spider-Man 2","2014","Misc","Activision",0,0,0,0,0,0,0,0,0,0
"The King of Fighters 2000","N/A","Fighting","",0,0,0,0,0,0,0,0,0,0
"Rack N Ruin","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Ether One","2015","Adventure","Soedesco",0,0,0,0,0,0,0,0,0,0
"Uncharted 2: Among Thieves","2016","Action","Sony Interactive Entertainment",0,0,0,0,0,0,0,0,0,0
"Uncharted 3: Drake's Deception","2016","Action","Sony Interactive Entertainment",0,0,0,0,0,0,0,0,0,0
"Uncharted Waters Online: Gran Atlas","N/A","Role-Playing","",0,0,0,0,0,0,0,0,0,0
"Uncharted: Drake's Fortune","2016","Action","Sony Interactive Entertainment",0,0,0,0,0,0,0,0,0,0
"Werewolves vs Vampires","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Awesomenauts","2014","Misc","DTP Entertainment",0,0,0,0,0,0,0,0,0,0
"Dust: An Elysian Tail","N/A","Platform","",0,0,0,0,0,0,0,0,0,0
"Skullgirls","N/A","Fighting","",0,0,0,0,0,0,0,0,0,0
"flower","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Gran Turismo HD Concept","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"PixelJunk Shooter","N/A","Shooter","",0,0,0,0,0,0,0,0,0,0
"PixelJunk Shooter 2","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Rainbow Moon","N/A","Role-Playing","",0,0,0,0,0,0,0,0,0,0
"Dear Esther","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Oddworld: Abe's Oddysee New N' Tasty!","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Broken Age","2015","Adventure","Nordic Games",0,0,0,0,0,0,0,0,0,0
"Apotheon","N/A","Platform","",0,0,0,0,0,0,0,0,0,0
"Two Brothers","N/A","Role-Playing","",0,0,0,0,0,0,0,0,0,0
"Slender: The Arrival","2015","Adventure","Unknown",0,0,0,0,0,0,0,0,0,0
"deep down (Working Title)","2020","Misc","Capcom",0,0,0,0,0,0,0,0,0,0
"Hotline Miami","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"The Unfinished Swan","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Human Element","2015","Misc","Unknown",0,0,0,0,0,0,0,0,0,0
"Whore of the Orient","2020","Misc","Warner Bros. Interactive Entertainment",0,0,0,0,0,0,0,0,0,0
"Cyberpunk 2077","2018","Action-Adventure","CD Projekt Red Studio",0,0,0,0,0,0,0,0,0,0
"Final Fantasy (PS4)","2020","Misc","Square Enix",0,0,0,0,0,0,0,0,0,0
"Transistor","N/A","Role-Playing","",0,0,0,0,0,0,0,0,0,0
"The Swapper","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Outlast","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Contrast","2013","Misc","Compulsion Games",0,0,0,0,0,0,0,0,0,0
"Guacamelee!","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Carmageddon: Reincarnation","2015","Misc","Stainless Games",0,0,0,0,0,0,0,0,0,0
"Rocketbirds 2: Evolution","2020","Misc","Unknown",0,0,0,0,0,0,0,0,0,0
"Primal Carnage: Genesis","2020","Misc","Unknown",0,0,0,0,0,0,0,0,0,0
"Doki-Doki Universe","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Hohokum","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"CounterSpy","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"War Thunder","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Warframe","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"The Banner Saga","N/A","Role-Playing","",0,0,0,0,0,0,0,0,0,0
"BADLAND","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Sparkle 2","N/A","Puzzle","",0,0,0,0,0,0,0,0,0,0
"Daylight","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Peggle 2","N/A","Puzzle","",0,0,0,0,0,0,0,0,0,0
"Kingdom Hearts III","2019","Role-Playing","Square Enix",0,0,0,0,0,0,0,0,0,0
"Mercenary Kings","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Secret Ponchos","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Octodad: Dadliest Catch","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Galak-Z","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Ray's the Dead","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Yaiba: Ninja Gaiden Z","2014","Misc","Tecmo Koei",0,0,0,0,0,0,0,0,0,0
"KickBeat","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Tiny Brains","N/A","Puzzle","",0,0,0,0,0,0,0,0,0,0
"Stick It to the Man","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Aban Hawkins & the 1001 Spikes","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Home - a Unique Horror Adventure","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Soul Saga","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Pinball Arcade","2013","Misc","FarSight Studios",0,0,0,0,0,0,0,0,0,0
"Toukiden: The Age of Demons","2014","Action","Tecmo Koei",0,0,0,0,0,0,0,0,0,0
"Reus","2016","Strategy","Soedesco",0,0,0,0,0,0,0,0,0,0
"Strider (2014)","2014","Platform","Capcom",0,0,0,0,0,0,0,0,0,0
"Rogue Legacy","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"EverQuest Next","2019","MMO","Sony Online Entertainment",0,0,0,0,0,0,0,0,0,0
"Project Phoenix","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Defense Grid 2","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Drifter: A Space Trading Game","N/A","Simulation","",0,0,0,0,0,0,0,0,0,0
"Volume","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Hellraid","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"SteamWorld Dig: A Fistful of Dirt","N/A","Platform","",0,0,0,0,0,0,0,0,0,0
"Armikrog","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Chasm","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"XING: The Land Beyond","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"There Came an Echo","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Strike Suit Zero","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Basement Crawl","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Velocity 2X","2014","Action","Futurlab 1",0,0,0,0,0,0,0,0,0,0
"Helldivers","2015","Action","Sony Computer Entertainment",0,0,0,0,0,0,0,0,0,0
"RESOGUN","N/A","Shooter","",0,0,0,0,0,0,0,0,0,0
"Everybody's Gone to the Rapture","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Murasaki Baby","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Hotline Miami 2: Wrong Number","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Shadow of the Beast (PS4)","N/A","Action-Adventure","",0,0,0,0,0,0,0,0,0,0
"WonderFlick","2014","Misc","Level 5",0,0,0,0,0,0,0,0,0,0
"Monochroma","2014","Misc","Nowhere Studios",0,0,0,0,0,0,0,0,0,0
"H-Hour: World's Elite","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"SPORTSFRIENDS","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Unmechanical","N/A","Puzzle","",0,0,0,0,0,0,0,0,0,0
"Divekick","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Lily Bergamo","2014","Misc","GungHo",0,0,0,0,0,0,0,0,0,0
"Valiant Hearts: The Great War","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"OlliOlli","N/A","Sports","",0,0,0,0,0,0,0,0,0,0
"Switch Galaxy Ultra","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Anomaly 2","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Legend of Raven","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Stealth Inc.","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Night in the Woods","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Tales from the Borderlands","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Kodoku","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Get Even","2015","Misc","Unknown",0,0,0,0,0,0,0,0,0,0
"Ready to Run","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Worms Battlegrounds","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Assassin's Creed Freedom Cry","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Dungeon Defenders II","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Razor Global Domination Pro Tour ","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Pavilion","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"forma.8","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"TowerFall","2014","Misc","Unknown",0,0,0,0,0,0,0,0,0,0
"Gone Home ","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Costume Quest 2","N/A","Role-Playing","",0,0,0,0,0,0,0,0,0,0
"Pure Chess","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Aztez","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Not a Hero","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"SOMA (2015)","2015","Misc","Frictional Games",0,0,0,0,0,0,0,0,0,0
"Cult County","2015","Misc","Renegade Kid",0,0,0,0,0,0,0,0,0,0
"Adr1ft","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"R.B.I. Baseball 14","2014","Misc","MLB.com",0,0,0,0,0,0,0,0,0,0
"Citizens of Earth","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"H1Z1","N/A","Shooter","",0,0,0,0,0,0,0,0,0,0
"Blue Estate ","2014","Misc","Focus Home Interactive",0,0,0,0,0,0,0,0,0,0
"Road Not Taken","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Source","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Backgammon Blitz","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Hitman GO","N/A","Puzzle","",0,0,0,0,0,0,0,0,0,0
"MechRunner","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"The Chainsaw Incident","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Chariot","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Nidhogg","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Ironclad Tactics","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"MouseCraft","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Starwhal: Just the Tip","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Crimsonland","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"VizionEck","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Pure Pool ","2014","Misc","Triniti Interactive",0,0,0,0,0,0,0,0,0,0
"Without Memory","2016","Misc","Unknown",0,0,0,0,0,0,0,0,0,0
"Firewatch","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Never Alone","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"The Last Tinker: City of Colors","N/A","Platform","",0,0,0,0,0,0,0,0,0,0
"Bombshell","2014","Misc","3D Realms",0,0,0,0,0,0,0,0,0,0
"Red Goddess","N/A","Platform","",0,0,0,0,0,0,0,0,0,0
"The Forest","2015","Action","Endnight Games Ltd ",0,0,0,0,0,0,0,0,0,0
"Fenix Rage","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"EarthNight","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"One Way Trip","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Shiness: The Lightning Kingdom","N/A","Role-Playing","",0,0,0,0,0,0,0,0,0,0
"Aaru's Awakening","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Falling Skies: The Game ","2015","Role-Playing","Little Orbit",0,0,0,0,0,0,0,0,0,0
"Onigiri","N/A","Role-Playing","",0,0,0,0,0,0,0,0,0,0
"Loadout","N/A","Shooter","",0,0,0,0,0,0,0,0,0,0
"Entwined","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"EA Sports PGA Tour","2015","Sports","EA Sports",0,0,0,0,0,0,0,0,0,0
"Dead Island 2","2017","Action","Deep Silver",0,0,0,0,0,0,0,0,0,0
"Magicka 2","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Broforce","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Inside","N/A","Platform","",0,0,0,0,0,0,0,0,0,0
"Blast 'Em Bunnies","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Woah Dave!","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"The Assembly","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Tetris Ultimate ","2014","Puzzle","Ubisoft",0,0,0,0,0,0,0,0,0,0
"Afro Samurai 2","2015","Action","Versus Evil",0,0,0,0,0,0,0,0,0,0
"The Legend of Korra (2014)","2014","Action","Activision",0,0,0,0,0,0,0,0,0,0
"The Vanishing of Ethan Carter ","2015","Adventure","The Astronauts",0,0,0,0,0,0,0,0,0,0
"Godzilla (2014)","2014","Action","Namco Bandai Games",0,0,0,0,0,0,0,0,0,0
"Gran Turismo 7","2020","Racing","Sony Computer Entertainment",0,0,0,0,0,0,0,0,0,0
"Rollers of the Realm","N/A","Role-Playing","",0,0,0,0,0,0,0,0,0,0
"Q*bert: Rebooted","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"AirMech Arena","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"The Walking Dead: Season Three","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Toren","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Pneuma: Breath of Life","N/A","Puzzle","",0,0,0,0,0,0,0,0,0,0
"#killallzombies","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"The Escapists","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"The Tomorrow Children","N/A","Strategy","",0,0,0,0,0,0,0,0,0,0
"Hollowpoint","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"In Space We Brawl","N/A","Shooter","",0,0,0,0,0,0,0,0,0,0
"Wild","2019","Adventure","Sony Interactive Entertainment",0,0,0,0,0,0,0,0,0,0
"Alienation","N/A","Shooter","",0,0,0,0,0,0,0,0,0,0
"Ubusuna","N/A","Shooter","",0,0,0,0,0,0,0,0,0,0
"PIX the CAT","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Game 4","N/A","Strategy","",0,0,0,0,0,0,0,0,0,0
"Titan Souls","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"OniKira: Demon Killer","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Moon Hunters","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Salt and Sanctuary","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Alone With You","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Tadeo Jones y el manuscrito perdido","2014","Adventure","Deep Silver",0,0,0,0,0,0,0,0,0,0
"Invokers Tournament","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"OlliOlli 2: Welcome to Olliwood","2016","Sports","PQube",0,0,0,0,0,0,0,0,0,0
"Pathologic","2015","Adventure","Ice-pick Lodge",0,0,0,0,0,0,0,0,0,0
"Soma","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Rebel Galaxy","2015","Role-Playing","Double Damage Games",0,0,0,0,0,0,0,0,0,0
"I Am Bread","N/A","Simulation","",0,0,0,0,0,0,0,0,0,0
"Geometry Wars 3: Dimensions","N/A","Shooter","",0,0,0,0,0,0,0,0,0,0
"Primal Carnage: Extinction","N/A","Shooter","",0,0,0,0,0,0,0,0,0,0
"Assassin's Creed: Victory","2015","Action","Ubisoft",0,0,0,0,0,0,0,0,0,0
"Silent Hills","2020","Action","Konami Digital Entertainment",0,0,0,0,0,0,0,0,0,0
"The Banner Saga 2","N/A","Role-Playing","",0,0,0,0,0,0,0,0,0,0
"Enter the Gungeon","N/A","Shooter","",0,0,0,0,0,0,0,0,0,0
"What Remains of Edith Finch","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Wattam","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Fat Princess Adventures","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Skytorn","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Kill Strain","N/A","Shooter","",0,0,0,0,0,0,0,0,0,0
"Drawn to Death","N/A","Shooter","",0,0,0,0,0,0,0,0,0,0
"Grow Home","N/A","Platform","",0,0,0,0,0,0,0,0,0,0
"Apotheon","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Hunger","N/A","Action-Adventure","",0,0,0,0,0,0,0,0,0,0
"Magic Duels: Origin","N/A","Misc","",0,0,0,0,0,0,0,0,0,0
"Shiftlings","N/A","Platform","",0,0,0,0,0,0,0,0,0,0
"Oceanhorn: Monster of Uncharted Seas","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Beyond Eyes","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Inside My Radio","N/A","Platform","",0,0,0,0,0,0,0,0,0,0
"Tembo the Badass Elephant","N/A","Platform","",0,0,0,0,0,0,0,0,0,0
"Assassin's Creed Chronicles: Russia","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Assassin's Creed Chronicles: India","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"Overlord: Fellowship of Evil","2015","Action","Codemasters",0,0,0,0,0,0,0,0,0,0
"R.B.I. Baseball 15","2015","Sports","MLB.com",0,0,0,0,0,0,0,0,0,0
"Krinkle Krusher","N/A","Strategy","",0,0,0,0,0,0,0,0,0,0
"Wander","2015","Role-Playing","Wander MMO",0,0,0,0,0,0,0,0,0,0
"Trans-Galactic Tournament","N/A","Action","",0,0,0,0,0,0,0,0,0,0
"The Walking Dead: Michonne","N/A","Adventure","",0,0,0,0,0,0,0,0,0,0
"Unravel","N/A","Platform","",0,0,0,0,0,0,0,0,0,0
"Tachyon Project","N/A","Action","",0,0,0,0,0,0,0,0,0,0
